userid,itemid,rating,timestamp
747,288,4,888638091
235,135,4,889655571
474,519,4,887926872
871,904,3,888192858
313,187,4,891014373
871,242,3,888192858
497,399,4,879310883
766,186,3,891309522
344,928,2,884900409
271,410,2,885848238
303,546,2,879484373
141,237,4,884584865
92,531,4,875653121
321,30,4,879439658
21,53,4,874951820
870,1041,2,879270213
887,202,5,881379346
11,405,3,891904016
320,568,4,884749327
659,317,4,891331874
503,246,5,884638548
532,761,4,874787387
13,852,1,882396869
76,531,4,875028007
269,747,4,891449646
934,664,4,891193331
161,69,4,891171657
246,1044,1,884922869
246,406,3,884924749
6,175,4,883601426
897,211,5,879991186
495,182,5,888632043
716,300,5,879792599
867,195,5,880078452
711,699,5,879993728
90,479,5,891384147
553,617,4,879949042
313,657,4,891013830
927,401,2,879196762
843,436,2,879443394
178,304,4,882823375
10,245,4,877886281
568,1203,5,877907281
815,200,5,878693871
523,204,5,883702171
313,521,4,891013887
235,1451,4,889655112
58,923,5,884305062
339,607,5,891032189
642,71,5,886131547
425,117,3,878738435
880,728,4,880243410
104,331,3,888442140
141,546,4,884585470
846,699,3,883947960
279,1206,5,884986688
7,555,4,892134811
543,22,3,877545230
398,661,3,875719399
405,318,5,885545167
308,559,4,887740367
663,31,4,889493628
934,286,4,891188367
286,1265,5,884069544
262,68,2,879794887
505,181,3,889333974
474,209,5,887927670
586,72,2,884067378
184,1396,4,889913490
334,125,3,891544925
184,202,3,889909768
44,147,4,878341343
5,405,3,875635225
922,596,4,891448833
374,239,4,880396622
374,31,5,880396659
894,350,3,886027788
786,95,5,882843397
707,151,4,880059810
774,577,2,888556278
200,193,4,884129209
318,792,2,884496218
796,615,4,892690263
70,135,4,884065387
327,1100,4,888251464
18,99,5,880130829
385,24,3,879440726
269,504,4,891449922
297,480,4,875238923
311,196,5,884365325
782,343,2,891498821
313,576,3,891028472
838,100,4,887063994
932,614,4,891280138
246,441,3,884922538
899,208,3,884121857
305,462,5,886323525
684,181,4,875810999
104,330,1,888442530
393,84,3,889731009
95,843,4,880572448
344,385,2,884901503
606,176,5,880923925
391,291,3,877400062
592,423,5,882955918
327,435,4,888251521
417,15,5,879646166
524,550,3,884636958
331,175,4,877196235
207,313,4,885066537
541,501,4,883874682
269,17,2,891449670
299,652,3,877880522
429,469,4,882386751
747,604,5,888638913
64,275,4,879365670
805,204,2,881704016
495,183,5,888633277
405,169,1,885549192
291,760,2,874834037
184,255,3,889907468
429,762,4,882386814
157,117,5,886890296
276,974,2,874786945
297,200,3,875239092
346,302,3,877231140
542,399,2,886533172
75,129,3,884049939
655,944,3,891585504
896,554,2,887161199
235,285,4,889655204
295,660,5,879518143
854,421,3,882814028
393,28,4,889554674
782,935,2,891500150
332,229,5,888360342
655,504,5,887650683
823,202,4,878438672
194,187,4,879520813
931,290,2,891036883
425,669,3,878737908
5,451,1,875636571
514,275,5,875463028
495,231,3,888635294
566,168,4,881650003
645,180,4,892054402
524,31,4,884636205
833,467,2,875038626
268,370,2,875745579
459,815,4,879563102
374,457,1,880392626
207,562,2,875509507
437,466,2,881001121
881,654,4,876539156
887,109,5,881378289
715,145,2,875963657
178,280,4,882824592
224,720,4,888103906
109,117,5,880564457
619,406,2,885953931
308,452,2,887741329
181,983,2,878963038
455,147,4,879109764
95,1231,1,880572787
478,393,4,889397306
347,186,5,881653912
234,629,4,892335042
551,780,5,892785431
293,8,3,888905736
535,98,2,879617977
463,16,4,877385830
213,197,5,878955707
654,116,4,887863436
840,221,4,891203309
189,4,5,893265741
435,946,2,884132072
7,655,5,891351384
373,127,2,877099968
932,238,3,891250609
880,123,4,880167247
495,95,3,888634315
838,1039,5,887065782
23,195,4,874786993
303,73,3,879484918
756,550,2,874829152
934,526,2,891192197
934,56,5,891191922
938,222,5,891356479
230,121,4,880484998
374,241,5,880939035
826,779,3,885690900
193,715,3,890860076
174,1014,3,890664424
314,1297,4,877890734
416,554,3,886318394
483,181,4,878950971
450,654,4,882373928
76,61,4,875028123
186,356,5,879023663
711,283,4,876185788
454,215,4,881959917
846,732,4,883948840
299,255,2,877878036
148,168,5,877015900
331,160,5,877196702
361,639,4,879440652
11,707,5,891906389
854,246,3,882812195
237,28,4,879376435
174,1017,2,886434187
318,187,4,884495742
606,1016,3,887062032
58,433,5,884305165
561,100,4,885807484
666,651,5,880139149
14,428,4,879119497
216,655,5,880233726
468,137,4,875280126
354,744,4,891216656
887,84,4,881381114
159,245,5,880485488
303,1048,4,879484871
188,164,4,875072674
117,1014,3,886021192
773,522,4,888539328
875,302,5,876464694
622,7,5,882590269
145,926,3,875271094
450,1284,3,887139594
804,205,4,879442434
445,12,2,890987617
796,218,3,893194607
537,135,5,886031149
699,20,4,879147239
889,72,3,880181317
838,169,4,887067390
751,291,3,889299155
70,678,3,884063627
815,650,2,878696213
56,122,2,892911494
110,326,4,886987417
537,965,2,886031540
655,726,2,887475055
381,313,2,892697869
758,364,4,882055394
271,132,5,885848672
457,282,4,882392785
378,367,3,880055002
82,125,3,877452380
889,1113,5,880182295
222,829,3,877563934
705,625,5,883427691
467,93,4,879532595
865,928,1,880144368
629,7,2,880117635
880,110,3,880175128
158,195,5,880134398
524,679,2,884636746
270,943,5,876956038
151,411,4,879543228
749,566,3,878849857
931,245,4,891037024
21,50,3,874951131
748,132,3,879454998
916,1682,3,880845755
534,24,5,877807780
293,1267,3,888906966
374,179,1,880395575
320,627,4,884751418
804,526,4,879442792
295,843,4,879517994
428,690,5,885943651
200,215,4,884129346
327,230,4,887820448
279,156,4,875306580
561,89,4,885809556
587,308,3,892871642
374,197,5,882158940
497,300,3,878759351
307,423,5,879283587
279,671,2,875296238
454,315,4,888015651
796,301,1,892611903
442,546,3,883390574
194,419,2,879521088
293,54,3,888907210
532,12,5,893119491
527,174,4,879455847
653,142,2,880153378
474,188,5,887926437
49,122,2,888069138
486,248,4,879874663
870,644,2,882123665
416,770,4,878880154
757,176,5,888445730
405,729,4,885545487
125,1,4,879454699
44,553,3,878347847
828,24,4,891035864
318,312,4,884470193
748,319,3,879454107
42,161,4,881108229
59,95,2,888204758
659,127,5,891331825
707,1018,3,886288455
605,153,4,879424784
393,415,4,889730117
532,22,5,892867296
774,196,3,888556746
496,11,4,876067022
758,332,4,886464043
186,470,5,879023693
10,175,3,877888677
292,79,5,881103434
486,872,5,879874153
398,205,5,875660535
279,4,4,875296461
330,1,5,876544432
58,89,3,884305220
280,550,2,891701764
454,478,2,888267487
709,816,2,879848318
694,483,5,875727449
901,566,5,877131118
831,237,4,891355004
463,1060,2,889936244
345,248,5,884994083
474,499,5,887924683
268,52,3,875309319
158,172,4,880134398
13,679,4,882397650
880,1047,3,880175157
919,276,5,875288612
654,423,4,887864432
234,874,1,891227463
764,22,4,876245549
497,763,3,879309780
97,195,5,884238966
934,602,3,891195063
533,393,4,879192069
889,249,3,880177266
417,324,1,879646463
782,1138,2,891499699
621,276,4,880736723
936,475,5,886832282
896,392,3,887160187
239,152,3,889179808
347,1088,1,881653224
642,1039,5,885602630
151,732,4,879542775
235,522,5,889655086
862,1093,5,879304196
271,211,5,885849164
38,162,5,892431727
634,333,4,881007052
405,1394,1,885549903
479,474,5,879461279
449,1073,5,880410734
766,965,3,891310540
399,246,3,882340639
422,1187,4,875130137
449,1006,4,880410701
705,118,4,883427377
49,1079,1,888069165
416,25,4,876697243
184,40,4,889910326
298,393,4,884183099
886,833,5,876033460
374,228,5,880395973
639,242,4,891238514
919,200,4,875373294
773,196,4,888540467
286,234,3,877532093
705,148,5,883427134
532,216,5,893119438
188,742,5,875073909
409,175,4,881107251
91,1192,4,891439243
875,421,4,876465335
346,582,3,874951783
864,219,4,888889129
293,824,3,888905252
269,137,4,891446193
666,544,4,880313682
577,427,4,880474715
455,620,3,879108829
429,763,4,882387053
320,1291,3,884749172
331,454,3,877196702
1,145,2,875073067
605,124,3,879365748
854,286,1,882811742
504,623,3,887910433
280,96,4,891700664
892,797,4,886610372
588,178,5,890015323
416,56,5,893212929
301,404,3,882076463
320,174,4,884749255
506,490,3,874873529
846,588,4,883949380
416,1478,2,886319906
435,1231,2,884134019
653,181,4,878854145
543,357,4,874863803
854,358,2,882812001
905,258,3,884982806
60,205,4,883326426
393,125,4,887744239
201,1267,3,884141053
450,614,4,882377479
269,213,5,891447255
336,173,5,877757637
615,707,3,879447990
455,298,4,882818787
474,696,3,887916330
56,1047,4,892911290
486,109,3,879874902
727,1088,2,883709884
264,637,4,886122446
210,152,5,887730676
514,222,4,875462611
268,735,3,876518557
363,568,2,891495070
936,236,5,886832183
708,127,3,877325213
592,259,2,882607573
617,448,3,883789507
293,251,4,888904734
254,441,3,886475831
805,101,2,881695591
741,423,3,891018339
59,528,4,888205300
109,949,3,880582384
733,16,3,879535969
256,222,4,882150313
336,3,1,877758935
474,207,4,887925751
868,455,5,877103410
478,150,4,889388098
280,38,3,891701832
468,1014,3,875280539
385,224,2,879439728
880,1224,3,880242632
821,707,5,874793848
642,125,4,885603586
42,606,3,881107538
659,191,5,891332293
843,419,2,879446617
751,485,4,889134483
393,367,3,889730187
796,118,4,893048505
711,393,4,879994778
60,222,4,883327441
85,432,4,880838305
263,318,5,891298453
864,70,4,888888168
543,1099,4,874863878
671,2,4,884035892
286,142,4,877534793
805,946,2,881695591
401,638,4,891033158
13,665,2,882396984
864,15,4,888887658
62,1077,3,879374607
321,212,3,879440342
435,1047,3,884132315
749,431,5,878848069
130,934,4,876251341
405,725,1,885547691
665,216,4,884293690
595,411,3,886921448
290,380,3,880731766
58,462,4,884304865
200,204,5,884128822
201,28,3,884111217
95,622,4,880571678
757,31,4,888445570
533,385,4,879438666
125,289,5,892835854
504,728,3,887908974
716,204,5,879795543
707,482,3,886286032
94,732,3,891721216
230,117,5,880484320
387,93,5,886480703
314,121,4,877886221
343,217,3,876405771
942,323,3,891282644
655,655,3,888474285
721,199,4,877147323
406,157,3,882480865
524,651,4,884634578
698,210,5,886366690
236,1013,2,890117465
363,559,3,891496927
632,705,5,879459738
246,185,5,884921428
878,215,2,880866687
59,760,2,888203659
864,496,5,888887944
296,96,5,884197287
161,487,3,891171357
406,596,3,879540078
506,705,5,878044851
658,151,5,875148319
437,517,4,880140927
405,1146,2,885546724
795,12,4,881260621
483,270,3,891917351
345,66,3,884993069
903,721,4,891380524
907,271,5,881030073
864,1446,3,888889948
833,64,3,875039204
666,50,3,880313447
276,156,5,874795704
57,195,3,883698431
334,494,4,891547235
392,813,3,891039015
664,179,4,876523654
141,1014,3,884585572
125,346,1,892835800
374,144,5,880394716
276,447,4,874792663
610,275,4,888703453
618,33,2,891309351
334,276,4,891545089
194,997,3,879553988
387,665,2,886481851
479,604,3,879461084
940,50,4,885921542
334,196,4,891547128
280,73,3,891700715
881,924,3,876536850
255,98,5,883216449
758,28,4,881975990
207,135,2,877822350
479,88,4,879462041
216,72,2,881721890
577,447,3,880475226
764,939,4,876245880
230,265,5,880484544
458,124,4,886394822
899,238,2,884121424
536,1039,5,882360029
500,42,5,883874139
60,480,4,883326273
62,845,3,879372383
270,93,5,876954522
881,255,3,876536332
840,144,3,891209104
2,257,4,888551062
279,1291,4,875297708
82,97,4,878769777
825,597,5,880756933
279,1070,3,875309760
181,1360,1,878962119
838,204,4,887066040
26,269,4,891347478
943,401,1,888639867
454,493,2,888267617
246,208,4,884921394
239,69,1,889179544
13,358,3,881515521
757,1073,4,888466983
916,232,3,880844897
130,1013,4,876251287
757,685,3,888444684
747,94,4,888733537
334,176,3,891547040
682,317,4,888517390
344,1048,3,884899815
741,393,2,891040490
533,283,3,879365733
684,172,5,875812299
450,167,5,882469863
605,180,4,879424315
184,506,4,889909569
887,871,5,881378325
606,1047,2,880923349
49,403,3,888069636
246,895,5,884924976
601,241,4,876350652
398,125,3,875719764
747,79,4,888640392
222,627,3,878183173
13,887,5,882140867
474,117,4,887915306
276,432,5,874792839
297,230,2,875238814
271,302,5,885844430
378,318,5,880045823
622,161,3,882670712
244,521,4,880606385
622,1078,3,882671160
327,423,3,887822752
698,855,2,886367615
90,209,5,891383173
666,507,3,880567771
87,1049,3,879876812
109,159,4,880578121
648,127,3,884365970
727,210,3,883710123
450,1147,4,882374497
198,196,3,884208098
201,174,3,884112201
756,181,4,874831383
927,928,4,879183019
704,523,5,891397667
709,164,3,879848120
588,117,4,890027062
537,25,2,886030199
864,597,4,888888625
655,1085,2,888813416
600,651,4,888451492
189,21,2,893264619
374,977,1,883628189
505,154,1,889334555
885,142,2,885716369
541,143,4,883874645
222,734,2,881060735
293,5,3,888906576
627,679,3,879531429
721,942,4,877147140
474,14,5,887915306
343,180,5,876404613
747,603,5,888639362
297,294,3,874953948
847,13,3,878938897
224,689,3,888082246
378,728,3,880332998
178,92,3,882827803
223,1009,1,891549475
230,291,4,880484825
332,685,4,887938277
416,915,5,893212483
474,641,4,887926436
7,22,5,891351121
276,1109,3,882659656
405,771,1,885548162
299,692,4,877880915
618,9,3,891308141
534,685,3,877807653
796,98,5,892663090
201,321,3,884111029
13,307,2,881514684
92,219,4,875654888
896,455,2,887159723
406,671,5,879792863
499,879,3,885598827
624,410,4,879793156
104,122,3,888465739
318,301,4,884470034
634,106,3,877017923
321,132,5,879440342
524,185,4,884635204
622,756,3,882591321
389,346,4,885681315
472,540,3,875982239
59,142,1,888206561
452,77,3,875562997
336,50,4,877759224
417,1539,2,879649539
711,191,5,879993959
308,109,3,887738894
393,333,4,889554171
663,508,4,889492503
49,413,1,888067460
405,1438,1,885546835
94,202,2,885873423
200,313,5,884125806
889,687,2,880177797
532,44,5,888637085
619,550,5,885954134
239,205,3,889181015
267,24,5,878972682
201,124,3,884112991
896,1045,3,887159012
655,1499,3,888685556
405,1574,1,885546529
116,344,5,892683820
709,1188,4,879848695
892,596,3,886608136
312,52,5,891699399
694,511,5,875728048
336,401,1,877757133
698,183,3,886366916
486,1094,2,879874838
85,427,3,879456350
694,527,5,875727449
833,69,2,875039326
1,68,4,875072688
606,1190,3,889137308
385,93,3,880682080
455,627,3,879111705
184,117,2,889907995
292,405,3,881104820
313,208,3,891015167
847,200,3,878940756
566,242,5,881649273
537,186,4,886031211
721,457,3,877137214
422,124,3,875129839
72,1051,4,880035958
13,850,4,882140318
279,248,4,875249259
221,154,3,875245907
916,919,5,880843465
428,538,4,885944005
314,419,4,877889039
177,12,5,880130825
268,823,2,875742942
897,385,3,879990622
11,728,3,891905366
13,327,3,881515521
697,1,5,882622481
94,53,4,891721378
339,29,3,891035759
642,998,3,886569765
698,284,1,886368545
70,151,3,884148603
321,61,5,879441128
10,602,5,877889057
58,189,3,884304790
629,651,5,880117163
294,7,4,877819563
927,79,3,879184644
892,1224,4,886609792
214,171,4,891544323
472,27,4,875980283
94,25,3,891724142
659,135,3,891383412
488,216,2,891294785
664,83,4,876524869
339,1039,4,891033932
292,195,5,881103568
880,243,2,892958608
270,869,1,876955633
435,394,4,884132873
328,350,3,886036374
452,485,2,875276589
56,391,3,892910950
49,218,2,888068651
843,191,3,879446755
645,286,4,892051844
493,338,4,884130032
806,302,4,882384513
597,242,4,875338983
527,129,2,879455905
868,174,5,877107320
235,188,4,889655619
452,614,3,875562198
303,1,5,879466966
437,151,5,881002374
882,28,5,879867508
189,638,5,893265380
194,58,4,879522917
586,173,3,884059287
497,407,2,879309852
561,1139,1,885810744
889,165,3,880178131
305,165,4,886323153
303,866,2,879485277
889,202,3,880178773
109,58,4,880572950
399,616,1,882341881
234,1051,2,892336322
59,71,3,888205574
533,242,4,884698095
437,162,4,880141129
363,173,5,891494658
95,205,3,888954412
793,597,3,875104565
908,300,3,879722076
330,28,5,876546526
551,991,2,892775935
468,82,5,875292320
458,298,5,886396677
806,50,5,882385200
523,114,5,883701800
453,186,4,877554466
311,1041,3,884366334
894,381,3,882404430
458,357,3,886397275
23,235,1,874784712
201,226,3,884114232
243,1115,3,879987465
864,93,3,888889948
10,340,4,880371312
645,403,3,892055603
194,204,4,879522324
298,479,5,884182685
286,477,3,876521773
385,1012,3,879440211
796,69,5,892662483
896,135,3,887158926
244,42,5,880602058
130,300,5,874953239
533,20,5,882902988
436,179,3,887770015
13,511,5,882139863
307,631,3,879283544
863,242,4,889289570
178,1047,2,882824326
405,1275,1,885548632
90,486,5,891383912
918,208,3,891988002
660,434,3,891200430
535,1124,4,879617613
825,823,4,881342978
593,845,3,875671033
930,288,1,879534001
892,470,4,886609977
830,177,4,891561870
618,182,4,891307289
16,661,4,877726789
429,603,4,882384847
15,927,4,879456381
931,515,5,891036506
456,1198,4,881371595
488,385,4,891294014
671,118,5,875389187
561,13,3,885810060
854,69,4,882814395
102,576,2,888802722
487,720,4,884036466
299,785,2,889502865
243,511,5,879989217
116,531,2,876453519
871,17,3,888193275
399,38,2,882345164
264,381,4,886123596
524,186,3,884634995
405,188,1,885547996
930,255,3,879534667
97,175,5,884239616
846,209,4,883948377
620,288,4,889986452
425,358,4,890346630
639,511,4,891239240
276,254,2,874796373
805,128,5,881694798
553,498,4,879949042
393,693,3,887746883
445,886,3,891035539
239,221,5,889180447
919,1284,3,875289566
880,70,4,880174677
488,514,2,891294063
911,530,4,892838677
506,510,5,874873067
244,172,4,880605665
805,28,3,881698243
474,423,5,887924425
1,203,4,878542231
158,229,3,880134532
721,322,4,877136891
130,261,4,874953525
130,4,2,875801778
393,727,3,889729614
930,238,4,879535544
426,648,3,879441931
705,862,1,883427875
622,4,4,882671120
749,78,3,878850632
222,51,3,881059816
378,123,3,880044532
60,404,3,883327287
189,196,5,893266204
543,169,4,875663267
144,961,3,888106106
436,288,4,887768445
455,197,5,879111057
875,185,4,876466687
62,655,3,879375453
445,204,3,890988205
933,230,3,874854338
234,1185,3,892335951
648,7,3,882211109
716,650,3,879796278
145,1290,1,875272732
487,1209,4,884045135
250,64,5,878090153
435,834,5,884134910
624,952,3,879793129
11,222,3,891902718
715,249,4,875961919
506,215,5,878044852
344,508,4,884814697
313,131,4,891015513
328,690,3,885044418
707,166,3,880061579
291,418,4,875086920
58,318,3,884305087
399,123,2,882340807
243,127,4,879987045
234,965,3,892079538
664,611,5,878090705
933,151,4,874853977
130,196,5,875801695
256,31,5,882164867
905,717,1,884984149
885,225,3,885716242
363,816,1,891498787
416,378,5,893212896
303,85,3,879484588
908,419,4,879722875
318,26,5,884497471
456,72,1,881374801
664,58,4,876525292
682,386,2,888521942
881,812,2,876539505
276,173,5,874791993
619,39,2,885954083
234,71,3,892334338
249,686,5,879641251
450,783,3,882399818
1,224,5,875071484
62,235,4,879373007
776,440,2,892920480
151,748,2,879523925
405,783,2,885547645
682,92,5,888519059
181,118,2,878962955
606,83,5,880925289
924,482,4,885457858
271,97,5,885848736
498,229,2,881961877
328,1277,3,885049084
484,70,5,891195036
263,86,4,891299574
655,117,2,887426030
690,25,3,881177430
207,38,3,875509507
18,98,5,880129527
450,56,4,882371645
541,91,5,883874683
181,873,1,878961542
493,191,4,884132225
854,194,3,882814235
109,144,4,880572560
798,993,3,875554639
429,805,3,882385963
269,1397,4,891450575
293,194,4,888906045
334,430,4,891546206
250,100,5,878089786
374,174,5,880395530
486,1322,3,879875347
846,495,4,883948840
343,252,4,876403491
551,912,3,892775723
234,381,3,892335739
234,277,3,892334680
201,190,4,884111873
907,202,5,880160204
233,97,5,877661882
188,281,3,875074772
232,655,4,888549721
908,79,4,879722850
595,922,4,886921036
85,95,4,879455114
699,252,4,879148050
276,739,2,874795538
236,58,2,890118462
308,921,4,887738268
624,237,4,879793174
344,269,4,884814359
896,496,4,887158029
821,15,5,874792835
345,1007,5,884994119
236,79,4,890118417
293,765,3,888907836
119,121,4,874775311
454,133,4,881959652
373,80,3,877107235
640,169,5,874777890
290,136,4,880474367
518,405,5,876823926
642,174,5,885842594
639,1020,4,891240136
796,467,3,892675654
699,220,2,885775430
92,46,4,875653867
293,779,1,888908066
393,459,4,887744517
95,52,4,879198800
234,72,3,892335674
943,54,4,888639972
327,117,3,887820385
650,507,4,891371153
562,218,4,879196576
234,470,2,892335797
699,269,4,893140697
457,275,5,882393648
804,654,3,879441651
880,1058,2,880242421
894,252,3,879896897
694,216,4,875729830
804,97,4,879442057
655,1014,3,890103072
184,67,3,889912569
798,281,4,875296234
200,245,3,884126687
249,746,5,879641209
2,300,4,888979197
344,306,5,884814359
608,478,3,880403606
435,188,4,884131901
299,19,1,877877434
709,38,3,879848744
659,1168,4,891386641
592,845,4,882608573
128,458,4,879968921
846,787,4,883949335
224,378,4,888103775
486,282,2,879875278
327,523,4,887818800
663,948,4,889492258
312,183,5,891699182
311,136,5,884365357
804,181,5,879440947
214,302,4,892668197
94,121,2,891721815
249,42,5,879572630
838,222,4,887064356
406,129,5,879539949
145,356,4,875272299
451,264,3,879012604
659,192,4,891384372
405,356,5,885545912
486,1171,3,879874417
715,1011,4,875962524
851,975,2,875731105
406,419,1,882480443
504,440,3,887910370
320,233,4,884749281
484,29,3,891195532
666,529,5,880568129
378,412,2,880334409
746,161,3,885075304
301,385,3,882077055
116,145,2,876452980
387,224,5,886480703
786,724,4,882844295
58,381,4,890321652
804,228,4,879441391
889,22,3,880178158
757,28,3,888467794
851,248,4,875730379
417,67,4,880952837
796,974,3,893194740
500,1010,4,883865483
887,431,3,881379685
291,833,3,874834236
764,89,4,876245837
863,1022,2,889289569
749,174,5,878847209
280,423,5,891700276
927,411,4,879182939
790,708,3,885158082
658,70,3,875148196
18,215,3,880130930
889,246,4,880176926
405,97,2,885545638
608,4,3,880406168
394,496,5,880887206
666,654,5,880139382
256,234,5,882164696
634,288,3,875729178
796,769,4,893218622
445,272,3,890988205
233,435,5,877665324
870,210,4,879270313
194,193,4,879524790
664,12,5,876524699
18,88,3,880130890
622,218,3,882670057
6,498,4,883601053
484,173,5,891195036
118,672,4,875385257
145,436,5,877343121
654,71,3,887864610
374,9,1,880393056
655,1108,3,887427083
533,471,4,882902330
514,655,4,875462568
328,754,4,885044607
311,1217,3,884365686
763,625,4,878923488
643,685,3,891445354
222,710,4,881059714
402,480,5,876267206
506,274,4,874862229
466,321,2,890282986
773,60,5,888538931
94,789,4,891720887
894,302,4,879896041
339,302,4,891034592
397,302,5,889760703
851,916,3,891961195
104,299,3,888442436
328,405,4,885047018
336,25,3,877756934
684,282,4,875811274
290,91,2,880474451
145,737,2,875272833
184,1167,5,889913687
747,98,5,888639480
454,22,4,881959844
862,180,5,879305097
299,531,3,877880350
805,321,3,881705292
122,708,5,879270605
416,477,4,892441480
122,470,3,879270901
535,504,3,879617574
95,91,5,880573288
311,692,4,884364652
380,174,4,885478924
7,607,3,891352831
532,147,4,888634802
561,410,1,885810117
268,432,3,875310145
795,91,5,881265483
450,121,3,882395537
498,317,3,881957625
328,215,3,885046773
328,433,2,885047670
75,235,4,884050502
87,72,3,879876848
197,176,5,891409798
634,763,3,875729825
716,218,3,879796766
663,332,4,889491768
286,176,4,878142001
493,118,4,884132898
374,685,4,880393307
835,134,3,891033927
903,655,5,891466376
406,521,3,882480511
207,692,3,877750738
312,166,5,891698391
58,240,4,892242478
94,864,2,891723397
698,433,4,886366848
416,402,5,893212623
642,794,4,886568429
505,172,3,889334129
620,15,5,889987210
894,270,3,879896141
293,660,2,888907433
148,189,4,877019698
342,1167,1,875319854
532,448,4,888635429
268,232,3,875310745
214,512,5,892668130
716,630,4,879796138
429,191,5,882385065
293,1057,2,888905229
60,186,4,883326566
751,118,2,889298074
429,319,3,882387685
222,77,4,878183616
44,174,5,878347662
642,581,2,886569209
339,94,2,891036423
831,271,2,891354225
234,219,2,892336287
537,3,2,886030317
262,1013,2,879791471
682,246,5,888518659
361,333,2,879441490
321,855,3,879439733
57,111,4,883697679
642,1287,2,885606463
875,692,2,876465230
437,739,3,880143243
591,709,4,891031426
280,756,4,891701649
766,414,4,891310150
256,977,4,882154058
130,379,4,875801662
878,70,3,880868035
405,1113,1,885546680
796,783,4,893047691
621,769,3,874964991
606,282,4,878147641
658,182,5,875147448
222,929,1,881061213
416,1016,5,893213444
593,417,5,875671598
526,332,2,885682006
642,731,5,885605909
606,508,4,878147350
664,1109,4,876526555
435,953,3,884132968
85,692,3,879828490
472,588,3,875979797
246,841,1,884923829
314,815,5,877886375
223,1300,1,891550470
655,202,2,887651114
184,1137,5,889907812
655,656,3,887430072
256,89,5,882164525
766,52,4,891309177
305,1411,3,886324865
28,441,2,881961782
883,28,3,891717908
840,185,5,891204356
313,186,3,891017011
788,323,3,880867855
825,126,3,880755982
201,406,1,884114505
276,575,2,874792310
417,1036,3,879649484
174,747,5,886513729
458,86,5,886397679
782,887,4,891498676
697,222,4,882622016
145,690,4,877342952
279,321,5,875249102
401,603,4,891033497
10,40,4,877892438
44,644,3,878347818
62,582,4,879374753
697,150,5,882622127
851,273,5,891961663
506,699,4,888848303
174,582,4,886439537
913,317,4,881725876
230,1,5,880484370
707,64,3,886286170
746,449,1,885075476
577,29,3,880474903
916,930,2,880843934
532,795,2,874789538
833,854,4,875038529
807,79,5,892528690
221,174,4,875245514
253,203,4,891628651
198,184,3,884209003
782,251,3,891500109
345,54,3,884993506
214,135,3,891544175
907,71,5,880159911
504,416,4,887910294
392,179,5,891038946
194,762,3,879539305
864,94,4,888891423
862,24,4,879302990
109,823,3,880572296
417,80,4,879649247
889,11,5,880177941
64,212,3,889740011
592,151,4,882608402
293,941,2,888907407
577,1054,3,880471823
870,511,3,881001249
648,498,3,884368130
660,67,1,891201859
536,179,2,882359625
684,365,4,878759820
297,257,3,874954763
763,1101,3,878918486
716,393,3,879796596
908,98,5,879722300
532,1136,2,888636558
870,1230,2,879901998
292,118,3,881104701
653,151,3,878866475
715,208,3,875963836
648,216,4,882213596
864,568,4,888888115
524,708,4,884636645
601,181,5,876347039
497,274,3,879309760
63,323,1,875746986
91,529,4,891438977
545,194,3,879899677
320,66,4,884751034
436,400,3,887771924
189,523,4,893265596
21,301,4,874951054
409,202,3,881109347
665,222,3,884290676
393,949,3,889731465
533,1142,4,888347670
330,708,3,876545598
716,418,4,879796620
374,1048,3,880394179
314,25,3,877886753
334,684,4,891545768
908,603,4,879722361
312,4,3,891698832
527,517,5,879456186
601,699,3,876350812
360,303,3,880353526
567,490,4,882425673
493,238,3,884131985
588,578,5,890029212
234,622,2,892335415
276,98,5,874792663
648,1060,2,882212373
392,8,5,891039049
399,95,3,882343068
823,58,5,878438930
921,210,4,884673633
378,768,4,880333598
450,589,3,882813241
1,229,4,878542075
290,135,4,880474510
313,427,5,891014029
417,433,4,879648403
894,536,5,879896756
125,659,4,879454628
432,1047,5,889416118
690,384,3,881177804
26,840,2,891386049
932,484,5,891249586
793,979,3,875104620
901,436,4,877131961
417,4,3,879648360
554,209,4,876232997
201,1011,3,884140853
2,272,5,888979061
561,88,2,885810769
308,660,3,887740410
749,254,2,881602674
456,1134,4,881372281
880,177,5,880167778
903,56,5,891466376
44,15,4,878341343
542,433,3,886532838
840,657,5,891205287
463,246,4,877387935
293,195,3,888906119
307,72,3,877122721
42,402,5,881108982
472,378,4,875981759
405,584,1,885548785
693,664,2,875482689
2,305,3,888550065
451,680,1,879012811
429,8,3,882386237
398,432,3,875718670
881,79,4,876537825
416,732,5,893213404
919,717,3,875288805
629,55,4,880117094
846,464,2,883947778
405,1209,3,885547645
234,589,3,892078567
201,242,4,884110598
399,155,2,882348773
615,262,4,879447556
407,255,4,884197052
537,333,2,886028707
373,433,3,877098223
223,826,1,891550404
299,67,2,889503740
339,939,4,891034115
6,302,4,883268222
296,435,5,884197108
655,466,3,887474630
85,588,3,880838306
682,49,3,888522194
825,100,4,880755942
790,284,4,884461888
757,343,3,888443555
650,1119,3,891383303
13,211,4,882140002
577,281,3,880470447
835,197,5,891033889
344,716,3,884901403
406,154,5,879792811
321,199,4,879439787
560,813,4,879976478
913,596,1,881367210
642,1,5,885603565
457,161,4,882397829
398,496,5,875721111
303,709,5,879468021
397,327,2,875063649
